,activity_id,assay_chembl_id,bao_endpoint,bao_format,bao_label,canonical_smiles,molecule_chembl_id,parent_molecule_chembl_id,pchembl_value,potential_duplicate,relation,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id
3751,25622631,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2c(c1)CCO2,CHEMBL5394613,CHEMBL5394613,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3752,25622632,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2[nH]cnc2c1,CHEMBL5404416,CHEMBL5404416,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3753,25622633,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,Cn1cnc2ccc(/C=C3\N=C(NC45CC6CC(CC(C6)C4)C5)NC3=O)cc21,CHEMBL5420645,CHEMBL5420645,6.19,0,=,1,=,,IC50,nM,,650.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3754,25622634,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,Cn1cnc2cc(/C=C3\N=C(NC45CC6CC(CC(C6)C4)C5)NC3=O)ccc21,CHEMBL5417753,CHEMBL5417753,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3755,25622635,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2[nH]ncc2c1,CHEMBL5405572,CHEMBL5405572,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3756,25622636,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,Cn1ncc2cc(/C=C3\N=C(NC45CC6CC(CC(C6)C4)C5)NC3=O)ccc21,CHEMBL5416744,CHEMBL5416744,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3757,25622637,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,Cn1cc2cc(/C=C3\N=C(NC45CC6CC(CC(C6)C4)C5)NC3=O)ccc2n1,CHEMBL5408531,CHEMBL5408531,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3758,25622638,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC23CC4CC(CC(C4)C2)C3)=N/C1=C\c1ccc2[nH]ccc2c1,CHEMBL5418042,CHEMBL5418042,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3759,25622639,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,Cn1ccc2cc(/C=C3\N=C(NC45CC6CC(CC(C6)C4)C5)NC3=O)ccc21,CHEMBL5405112,CHEMBL5405112,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3760,25622640,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5400270,CHEMBL5400270,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3761,25622641,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5429595,CHEMBL5429595,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3762,25622642,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5439694,CHEMBL5439694,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3763,25622643,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCCCCCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5430192,CHEMBL5430192,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3764,25622644,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5433142,CHEMBL5433142,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3765,25622645,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,C[C@@H](NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)C1CCCCC1,CHEMBL5430485,CHEMBL5430485,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3766,25622646,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5406527,CHEMBL5406527,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3767,25622647,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NC1=N/C(=C\c3ccc4ncsc4c3)C(=O)N1)C2(C)C,CHEMBL5416470,CHEMBL5416470,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3768,25622648,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CC3(CCC3)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5427895,CHEMBL5427895,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3769,25622649,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CC23CCCCC3)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5434921,CHEMBL5434921,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3770,25622650,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CC3CCC2C3)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5412998,CHEMBL5412998,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3771,25622651,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC1(C)C2CCC1(C)[C@H](NC1=N/C(=C\c3ccc4ncsc4c3)C(=O)N1)C2,CHEMBL5412900,CHEMBL5412900,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3772,25622652,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCC(F)(F)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5427398,CHEMBL5427398,5.26,0,=,1,=,,IC50,nM,,5498.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3773,25622653,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCCCC2(F)F)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5396991,CHEMBL5396991,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3774,25622654,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCCC(F)(F)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5411888,CHEMBL5411888,5.62,0,=,1,=,,IC50,nM,,2385.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3775,25622655,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCC(F)(F)CC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5432739,CHEMBL5432739,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3776,25622656,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC2CCCCC(F)(F)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5396550,CHEMBL5396550,6.22,0,=,1,=,,IC50,nM,,602.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3777,25622657,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5423395,CHEMBL5423395,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3778,25622658,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5429789,CHEMBL5429789,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3779,25622659,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5417693,CHEMBL5417693,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3780,25622660,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@H]2CCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5398602,CHEMBL5398602,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3781,25622661,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@H]2CCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5429703,CHEMBL5429703,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3782,25622662,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5427523,CHEMBL5427523,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3783,25622663,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCC[C@H](O)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5393925,CHEMBL5393925,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3784,25622664,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCC[C@@H](O)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5415622,CHEMBL5415622,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3785,25622665,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@H]2CC[C@H](O)CC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5422936,CHEMBL5422936,5.30,0,=,1,=,,IC50,nM,,4952.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3786,25622666,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5414514,CHEMBL5414514,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3787,25622667,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5439952,CHEMBL5439952,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3788,25622668,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@H]2CCCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5423580,CHEMBL5423580,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3789,25622669,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCCC[C@H](O)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5401675,CHEMBL5401675,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3790,25622670,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCCC[C@@H](O)C2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5437778,CHEMBL5437778,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3791,25622671,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCC[C@H](O)CC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5403037,CHEMBL5403037,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3792,25622672,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H]2CCC[C@@H](O)CC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5420497,CHEMBL5420497,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3793,25622673,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@H]2CCC[C@H](O)CC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5438325,CHEMBL5438325,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3794,25622674,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5425381,CHEMBL5425381,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3795,25622675,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1CCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5408907,CHEMBL5408907,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3796,25622676,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCC[C@@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5427842,CHEMBL5427842,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3797,25622677,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5395027,CHEMBL5395027,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3798,25622678,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5394394,CHEMBL5394394,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3799,25622679,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCCC[C@@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5413743,CHEMBL5413743,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3800,25622680,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,CHEMBL5396081,CHEMBL5396081,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3801,25622681,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1CCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,CHEMBL5440139,CHEMBL5440139,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3802,25622682,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,CHEMBL5436754,CHEMBL5436754,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3803,25622683,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,CHEMBL5429086,CHEMBL5429086,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3804,25622684,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5411157,CHEMBL5411157,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3805,25622685,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1CCCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5428629,CHEMBL5428629,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3806,25622686,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,CHEMBL5422857,CHEMBL5422857,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3807,25622687,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@@H]1CCCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,CHEMBL5440511,CHEMBL5440511,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3808,25622688,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,CHEMBL5429272,CHEMBL5429272,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3809,25622689,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1CCC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,CHEMBL5396280,CHEMBL5396280,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3810,25622690,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC[C@H](CO)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5426049,CHEMBL5426049,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3811,25622691,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H](CO)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5437946,CHEMBL5437946,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3812,25622692,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](CO)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5412105,CHEMBL5412105,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3813,25622693,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@@H](CO)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5408047,CHEMBL5408047,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3814,25622694,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H](CO)CC2CC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5397157,CHEMBL5397157,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3815,25622695,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H](CO)CC2CCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5402979,CHEMBL5402979,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3816,25622696,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H](CO)CC2CCCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5422295,CHEMBL5422295,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3817,25622697,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(N[C@@H](CO)CC2CCCCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5431535,CHEMBL5431535,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3818,25622698,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NC(CO)C2CCCCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5415462,CHEMBL5415462,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3819,25622699,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(NCC(O)C2CCCCC2)=N/C1=C\c1ccc2ncsc2c1,CHEMBL5436133,CHEMBL5436133,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3820,25622700,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5426285,CHEMBL5426285,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3821,25622701,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,COC[C@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5403642,CHEMBL5403642,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3822,25622702,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CCOC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5409730,CHEMBL5409730,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3823,25622703,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](COC1CC1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5396386,CHEMBL5396386,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3824,25622704,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](COC(C)(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5398683,CHEMBL5398683,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3825,25622705,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](COCc1ccccc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5428588,CHEMBL5428588,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3826,25622706,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](COCc1ccc(F)cc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,CHEMBL5416161,CHEMBL5416161,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
3827,25622707,CHEMBL5363953,BAO_0000190,BAO_0000219,cell-based format,COCC(NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)C1CCCCC1,CHEMBL5418629,CHEMBL5418629,,0,>,1,>,,IC50,nM,,10000.0,CHEMBL1907600,Homo sapiens,Cyclin-dependent kinase 5/CDK5 activator 1,9606
